CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_ENTRADA;QTD_ENTRADA;VLR_ENTRADA
2;419057;146334;NEBIVOLOL 5MG 30COM GEN PHARLAB;CAIXA TERMICA;2025-01-13;2,0;28,96
2;419059;142533;METFORMINA 850MG 30COM GEN PRATI;MEL/PROPOLIS;2025-01-13;122,0;418,27
2;419059;142533;METFORMINA 850MG 30COM GEN PRATI;OLEO/LOC CORPORAL;2025-01-13;122,0;418,27
2;419064;148015;DESOGESTREL 75MCG 28COM GEN EMS;LUBRIFICANTE;2025-01-13;47,0;310,89
2;419069;147923;LIDOCAINA 50MG/G POM SAB LARANJA 25G GEN;OLEO/LOC CORPORAL;2025-01-13;1,0;6,19
2;419074;140458;FRALDA HIPOPO JUMBINHO XG 12UND;FRALDAS;2025-01-13;305,0;2895,51
2;430095;150872;FRALDA HIPOPO JUMBO XG 32UND;FRALDAS;2025-03-05;6,0;125,54
2;430100;142570;TERBINAFINA 250MG 14COM GEN PRATT;PRODUTO COM PMC;2025-03-05;2,0;19,83
2;430204;133248;SH HUGGIES EXTRA SUAVE 200ML;HIGIENE INFANTIL;2025-03-05;1,0;11,34
2;430205;140525;PROT DIARIO INTIMUS FLEXIVEL 80UN;ABSORVENTES;2025-03-05;1,0;11,2
2;461108;57312;AMOXICILINA 500MG 21CAP GEN TB;OLEO/LOC CORPORAL;2025-07-09;168,0;824,55
2;461111;148818;INDAPAMIDA 1,5MG 30COM GEN TORRENT;MEL/PROPOLIS;2025-07-09;5,0;18,99
2;461114;140982;ESCITALOPRAM 20MG/ML 15ML (C1) GEN GEO;LUBRIFICANTE;2025-07-09;119,0;1469,69
2;461118;111740;ACETILCISTEINA XPE AD 40MG120ML GEN GEO;OLEO/LOC CORPORAL;2025-07-09;3,0;27,98
2;461124;134212;CELESTONE ELIXIR 0,1MG/ML 120ML;PRODUTO COM PMC;2025-07-09;35,0;989,28
2;461129;140459;MAMAD BIG TRICOL 330ML SIL RED13265-01-M;TALCO;2025-07-09;6,0;77,82
2;464807;151793;MAMAD BIG VIVA 250ML SIL R 13165-01-F;ACESSORIOS;2025-07-24;4,0;44,27
2;464812;992477;COPO MAM TRAINER 220ML RS CP011112;ESCOVA P/UNHAS;2025-07-24;1,0;26,09
2;464830;143260;COPO ANTIVAZ.C/ALCA 250ML 7104-01-RS;COPOS;2025-07-24;6,0;80,64
2;464830;145838;MAMAD TIP 150ML SIL RED-1460-01-M;MAMADEIRAS;2025-07-24;4,0;27,42
2;464863;138820;KIT MAM TIP 240,80,50 R 3470-01-F   ;TALCO;2025-07-24;3,0;49,83
2;464864;154722;HASTES FLEXIVEIS HASTY BABY 7181-01;PROTEINAS;2025-07-24;12,0;53,02
2;464866;148051;ESPIRONOLACTONA 25MG 30COM GEN EMS;OLEO/LOC CORPORAL;2025-07-24;10,0;66,78
2;464867;136050;MAMAD DREAMS 250ML SIL ORT 3062-01-F  BL;MAMADEIRAS;2025-07-24;6,0;64,33
2;464873;133379;TOALHAS UMED HUGGIES MAX CLEAN 48UN;PROTEINAS;2025-07-24;16,0;154,67
2;464877;147837;DULOXETINA 30MG 30CAP LP(C1) GEN EMS;OLEO/LOC CORPORAL;2025-07-24;5,0;137,85
2;464877;147954;NISTATINA SUSP 100.000UI/ML 50ML GEN EMS;PRODUTO COM PMC;2025-07-24;9,0;69,35
2;464877;147954;NISTATINA SUSP 100.000UI/ML 50ML GEN EMS;LUBRIFICANTE;2025-07-24;9,0;69,35
2;464877;147966;ESCITALOPRAM 15MG 30COM (C1) GEN EMS;MEL/PROPOLIS;2025-07-24;3,0;40,42
2;464877;155023;MASCARA CIRURGICA 50UN G-TECH;PROTEINAS;2025-07-24;28,0;182,48
2;464882;141333;HIDROXIZINA 2MG/ML 100ML CPO MED GEN GLB;LUBRIFICANTE;2025-07-24;1,0;4,9
2;464882;147687;DEXAMETASONA 1MG/G CR DERM 10G GEN EMS;PRODUTO COM PMC;2025-07-24;32,0;95,0
2;464882;147970;PARACETAMOL 200MG/ML 15ML GEN EMS;LUBRIFICANTE;2025-07-24;9,0;30,21
2;464884;156142;TADALAFILA 20MG 4COM GEN PHARLAB;PRODUTO COM PMC;2025-07-24;9,0;19,11
2;464884;156142;TADALAFILA 20MG 4COM GEN PHARLAB;CAIXA TERMICA;2025-07-24;9,0;19,11
2;464884;156142;TADALAFILA 20MG 4COM GEN PHARLAB;MEL/PROPOLIS;2025-07-24;9,0;19,11
2;464886;66648;IBUPROTRAT (IBUPROFENO) 50MG/ML 30ML;PRODUTO COM PMC;2025-07-24;400,0;1014,1
2;464905;79367;HISTAMIN (DEXCLORFENIRAMINA) 2MG 20COM;PRODUTO COM PMC;2025-07-24;8,0;31,04
2;464944;144315;CH 100%SILICONE RT1 6111-01-M;ALGODAO;2025-07-24;6,0;42,18
2;464945;143261;CH OCEANO SIL O T1 5214-01-F;ALGODAO;2025-07-24;6,0;29,53
2;464949;141065;MAMAD BIG OCEANO 330ML SIL O T2 12068-F;MAMADEIRAS;2025-07-24;6,0;90,07
2;464950;152308;MAMAD BIG STAR 330ML SIL RN12765-01-N   ;ACESSORIOS;2025-07-24;6,0;102,11
2;464950;152308;MAMAD BIG STAR 330ML SIL RN12765-01-N   ;TALCO;2025-07-24;6,0;102,11
2;464952;146509;SAB LIQ HUGGIES EXTRA SUAVE 600ML;SABONETES;2025-07-24;36,0;794,42
2;464977;143350;CH 100%SILICONE OT2 6015-01 N;CHUPETAS;2025-07-24;2,0;15,01
2;464982;132620;MAMAD BIG CLEAN 340ML SIL R 10065-01-RS;MAMADEIRAS;2025-07-24;3,0;33,53
2;464987;148630;RIVAROXABANA 20MG 30COM GEN NQ;CAIXA TERMICA;2025-07-24;6,0;37,8
2;464988;62278;TRILAX (PARAC+CARIS+DICL+CAF) 30COM;PRODUTO COM PMC;2025-07-24;1,0;11,08
2;465000;140364;SERTRALINA 50MG 30COM (C1) GEN GEO;LUBRIFICANTE;2025-07-24;2,0;9,26
2;465000;140364;SERTRALINA 50MG 30COM (C1) GEN GEO;MEL/PROPOLIS;2025-07-24;2,0;9,26
2;465000;140364;SERTRALINA 50MG 30COM (C1) GEN GEO;OLEO/LOC CORPORAL;2025-07-24;2,0;9,26
2;465007;118346;CURATIVO CICATRISAN TRANSPARENTE C/35UND;PROTEINAS;2025-07-24;66,0;215,17
2;465015;117790;DESLORATADINA XPE 0,5MG/ML 100ML GEN NVQ;MEL/PROPOLIS;2025-07-24;1,0;16,19
2;465077;10383;TERMOMETRO DIGITAL LARANJA G-TECH;TERMOMETROS;2025-07-24;9,0;79,16
2;465101;143464;TOALHAS UMED HUGGIES SUP CARE 48UN L4P3;DESCARTAVEIS;2025-07-24;66,0;1987,21
2;465105;61956;DIPIRONA SOD 50MG/ML 100ML GEN GEO;CAIXA TERMICA;2025-07-24;13,0;68,96
2;465107;62170;DEXAMETASONA ELIXIR 0,1MG/ML 120ML G GEO;MEL/PROPOLIS;2025-07-24;32,0;151,06
2;465124;147758;CLOPIDOGREL 75MG 28COM GEN EMS;LUBRIFICANTE;2025-07-24;2,0;29,04
2;465127;85723;LEVONORGESTREL 1,5MG 1COM GEN NQ;LUBRIFICANTE;2025-07-24;1,0;5,64
2;465127;85723;LEVONORGESTREL 1,5MG 1COM GEN NQ;OLEO/LOC CORPORAL;2025-07-24;1,0;5,64
2;465201;150650;LEITE DE MAGNESIA HORTELA 100ML SOBRAL;SUPLEMENTOS;2025-07-24;3,0;8,87
2;465213;148029;GLICLAZIDA 60MG 30COM LP GEN EMS;PRODUTO COM PMC;2025-07-24;2,0;41,34
2;465220;113654;BOLDOBEBA SABOR BOLDO 60FLAC 10ML;OLEO CAPILAR;2025-07-24;1,0;32,99
2;465268;155023;MASCARA CIRURGICA 50UN G-TECH;DESCARTAVEIS;2025-07-24;6,0;39,1
2;465270;141393;PANTOPRAZOL SOD 40MG 14COM GEN PHARLAB;LUBRIFICANTE;2025-07-24;58,0;200,55
2;465270;141393;PANTOPRAZOL SOD 40MG 14COM GEN PHARLAB;CAIXA TERMICA;2025-07-24;58,0;200,55
2;465283;113450;CURATIVO TRANSP 10UN CREMER;DESCARTAVEIS;2025-07-24;24,0;53,68
2;473558;142509;CAPTOPRIL 50MG 30COM GEN PRATI;LUBRIFICANTE;2025-08-29;34,0;115,84
2;473562;120391;AMITRIPTILINA 25MG 30COM (C1) GEN TB;PRODUTO COM PMC;2025-08-29;37,0;73,85
2;473567;45020;SECNIDAZOL 1000MG 2COM GEN PHARL;CAIXA TERMICA;2025-08-29;20,0;43,8
2;473580;142701;AMOX+CLAV POT 400+57MG 70ML GEN PRATI;PRODUTO COM PMC;2025-08-29;136,0;1920,18
2;473582;4847;BELFAREN (DICLOFENACO SODICO) 50MG 20COM;PRODUTO COM PMC;2025-08-29;57,0;78,28
2;473583;115;SORO FISIOLOGICO SORIMAX 0,9% 500ML;PRODUTO SEM PMC;2025-08-29;1,0;3,13
2;473596;142686;TADALAFILA 20MG 4COM GEN PRATI;OLEO/LOC CORPORAL;2025-08-29;193,0;364,0
2;473601;142438;ALBENDAZOL 40MG 10ML GEN PRATI;LUBRIFICANTE;2025-08-29;290,0;484,47
2;473603;63509;METFORMINA 850MG 30COM GEN TB;LUBRIFICANTE;2025-08-29;3,0;9,86
2;473603;63509;METFORMINA 850MG 30COM GEN TB;MEL/PROPOLIS;2025-08-29;3,0;9,86
2;476074;153672;DIPIRONA SOD 1G 20COM GEN NQ;CAIXA TERMICA;2025-09-10;60,0;581,04
2;476171;102105;ESPIRONOLACTONA 50MG 30COM GEN GMD;PRODUTO COM PMC;2025-09-10;2,0;24,39
2;476171;102105;ESPIRONOLACTONA 50MG 30COM GEN GMD;OLEO/LOC CORPORAL;2025-09-10;2,0;24,39
2;476171;121142;DEFLAZACORTE 6MG 20COM GEN NVQ;CAIXA TERMICA;2025-09-10;1,0;28,5
2;476173;111813;PARACETAMOL+COD 500+30MG 12COM (A2) GEOL;PRODUTO COM PMC;2025-09-10;4,0;22,64
2;477480;139212;OLMESARTANA+HCT 20MG+12,5MG 30COM GEN NQ;LUBRIFICANTE;2025-09-16;4,0;43,68
2;477480;139212;OLMESARTANA+HCT 20MG+12,5MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-09-16;4,0;43,68
2;477480;146344;PIROXICAM 20MG 10CAP GEN PHARL;CAIXA TERMICA;2025-09-16;1,0;3,35
2;477480;147763;BROMOPRIDA 4MG/ML 20ML GEN EMS;PRODUTO COM PMC;2025-09-16;5,0;22,11
2;477480;147763;BROMOPRIDA 4MG/ML 20ML GEN EMS;MEL/PROPOLIS;2025-09-16;5,0;22,11
2;477480;153060;DISP LAV NASAL NOSEWASH TUBARAO 10ML;DISPOSITIVOS;2025-09-16;1,0;12,52
2;477491;151924;CINTA PARA HERNIA INGUINAL ESQUERDA M*;ORTOPEDICOS;2025-09-16;4,0;152,68
2;477500;147499;COPO MAM TRAINER NIGHT150ML NEUT CP31213;COPOS;2025-09-16;2,0;50,37
2;477518;154716;KIT BANHO MBITA MB-7151-01*;ESPONJAS-BANHO;2025-09-16;17,0;234,3
2;477562;147423;CORRETOR POSTURAL LEAN TAM G OR1450_3*;ORTOPEDICOS;2025-09-16;2,0;68,99
2;477562;151918;CINTA PARA HERNIA INGUINAL DIREITA M;ORTOPEDICOS;2025-09-16;4,0;152,68
2;477619;147825;AMITRIPTILINA 25MG 30COM (C1) GEN EMS;PRODUTO COM PMC;2025-09-16;5,0;21,23
2;477619;147825;AMITRIPTILINA 25MG 30COM (C1) GEN EMS;MEL/PROPOLIS;2025-09-16;5,0;21,23
2;477620;135180;MAMAD VIVA 250ML C/ALÇA SIL 2860-01-N;MAMADEIRAS;2025-09-16;14,0;148,79
2;477627;139254;CH STAR SIL ORTO T2 5515-01-M;ALGODAO;2025-09-16;11,0;59,05
2;477629;138820;KIT MAM TIP 240,80,50 R 3470-01-F   ;TALCO;2025-09-16;6,0;87,66
2;477632;143252;MAMAD OCEANO 160ML SIL RED 2160-01-RS;MAMADEIRAS;2025-09-16;12,0;112,09
2;477633;143250;MAMAD OCEANO 250ML SIL ORT 2062-01-RS;ACESSORIOS;2025-09-16;6,0;64,33
2;477633;143250;MAMAD OCEANO 250ML SIL ORT 2062-01-RS;TALCO;2025-09-16;6,0;64,33
2;477636;52507;SINVASMAX (SINVASTATINA) 20MG 30COM;PRODUTO COM PMC;2025-09-16;4,0;8,91
2;477636;54712;CEFALEXINA 500MG 8COM GEN TEUTO;LUBRIFICANTE;2025-09-16;20,0;78,69
2;477636;54712;CEFALEXINA 500MG 8COM GEN TEUTO;CAIXA TERMICA;2025-09-16;20,0;78,69
2;477636;139883;AZITROMICINA SUSP 900MG 22,5ML GEN PHARL;PRODUTO COM PMC;2025-09-16;12,0;152,82
2;477636;139883;AZITROMICINA SUSP 900MG 22,5ML GEN PHARL;CAIXA TERMICA;2025-09-16;12,0;152,82
2;477636;140340;UNIAIR (MONTELUCASTE) 5MG 30COM;PRODUTO COM PMC;2025-09-16;60,0;797,25
2;477636;146513;TANSULOSINA 0,4MG 30COM GEN GMD;PRODUTO COM PMC;2025-09-16;56,0;1424,06
2;477636;147878;CLORTALIDONA 25MG 60COM GEN EMS;PRODUTO COM PMC;2025-09-16;8,0;175,02
2;477636;148316;COLETOR UNIV TAMPA AZUL C/PA 80ML RIO AU;DESCARTAVEIS;2025-09-16;1314,0;443,65
2;477636;154648;DIPIRONA 500MG/ML GTS 20ML GEN NATULAB;OLEO/LOC CORPORAL;2025-09-16;8,0;22,97
2;477636;155012;LEVOCETIRIZINA 5MG 10COM GEN PHARLAB;MEL/PROPOLIS;2025-09-16;13,0;120,36
2;477636;155246;ALOPURINOL 100MG 30COM GEN NOV SDZ;OLEO/LOC CORPORAL;2025-09-16;13,0;61,55
2;477646;105120;DROTIZIN (HIDROXIZINA) 2MG/ML 120ML;PRODUTO COM PMC;2025-09-16;24,0;127,3
2;477647;55735;TIMOLOL SOL OFT 5MG/ML 5ML GEN TB;PRODUTO COM PMC;2025-09-16;1,0;2,37
2;477647;55735;TIMOLOL SOL OFT 5MG/ML 5ML GEN TB;MEL/PROPOLIS;2025-09-16;1,0;2,37
2;477649;101702;CLOTRIMAZOL 20MG CR VAG 3APL 20G GEN GMD;CAIXA TERMICA;2025-09-16;8,0;137,97
2;477652;70009;DEXCLORFENIRAMINA+BETA XPE 120ML GEN GLB;PRODUTO COM PMC;2025-09-16;2,0;7,63
2;477652;70009;DEXCLORFENIRAMINA+BETA XPE 120ML GEN GLB;CAIXA TERMICA;2025-09-16;2,0;7,63
2;477655;71692;ANEMIFER (SULF FERROSO) 50MG XPE 100ML;PRODUTO COM PMC;2025-09-16;2,0;9,93
2;477655;78069;CANDESARTANA 16MG 30COM GEN SDZ;PRODUTO COM PMC;2025-09-16;2,0;43,25
2;477657;147865;TRAZODONA 50MG 60COM (C1) GEN EMS;OLEO/LOC CORPORAL;2025-09-16;2,0;39,12
2;477674;142899;ESCITALOPRAM 20MG 30COM (C1) GEN TB;CAIXA TERMICA;2025-09-16;1,0;8,29
2;477699;5401;FUROSEMIDA 40MG 20COM GEN TEUTO;LUBRIFICANTE;2025-09-16;2056,0;3824,67
2;477703;142683;ALBENDAZOL 400MG 3COM GEN PRATI;CAIXA TERMICA;2025-09-16;37,0;115,99
2;477704;142683;ALBENDAZOL 400MG 3COM GEN PRATI;MEL/PROPOLIS;2025-09-16;12,0;37,62
2;477704;142683;ALBENDAZOL 400MG 3COM GEN PRATI;OLEO/LOC CORPORAL;2025-09-16;12,0;37,62
2;477716;55310;HELMIZOL (METRONIDAZOL) 250MG 20COM;PRODUTO COM PMC;2025-09-16;23,0;66,32
2;477716;113883;TERMOMETRO DIGITAL ROSA G-TECH;MAQUIAGEM;2025-09-16;8,0;63,46
2;477716;113883;TERMOMETRO DIGITAL ROSA G-TECH;TERMOMETROS;2025-09-16;8,0;63,46
2;477724;142546;NEOMICINA CR 3,5MG/G 20G GEN PRATI;MEL/PROPOLIS;2025-09-16;8,0;56,4
2;477761;145837;MAMAD TIP 150ML SIL RED-1460-01-F;MAMADEIRAS;2025-09-16;6,0;40,98
2;477761;145837;MAMAD TIP 150ML SIL RED-1460-01-F;ACESSORIOS;2025-09-16;6,0;40,98
2;477765;142513;ATENOLOL 25MG 30COM GEN PRATI;LUBRIFICANTE;2025-09-16;60,0;85,38
2;477765;142513;ATENOLOL 25MG 30COM GEN PRATI;MEL/PROPOLIS;2025-09-16;60,0;85,38
2;477775;153401;MORDEDOR SILICONE OCTOPLUS M 7700-01-M;ESPATULA;2025-09-16;8,0;96,95
2;477777;140695;FLUOXETINA 20MG 30CAP (C1) GEN TB;LUBRIFICANTE;2025-09-16;245,0;525,32
2;477785;111880;VALSARTANA 160MG 30COM GEN NQ;LUBRIFICANTE;2025-09-16;60,0;1750,53
2;477785;111880;VALSARTANA 160MG 30COM GEN NQ;MEL/PROPOLIS;2025-09-16;60,0;1750,53
2;477794;145994;TORVILIP (ATORVASTATINA CALC) 20MG 30COM;PRODUTO COM PMC;2025-09-16;54,0;290,65
2;477800;152700;MAMAD CLEAN 250ML SIL R F 2660-01-F;TALCO;2025-09-16;6,0;38,46
2;477801;79367;HISTAMIN (DEXCLORFENIRAMINA) 2MG 20COM;PRODUTO COM PMC;2025-09-16;360,0;1396,78
2;477815;27820;SCAFLOGIN (NIMESULIDA) 100MG 12COM;PRODUTO COM PMC;2025-09-16;2,0;2,21
2;477815;69434;LOSARTANA 100MG 30COM GEN LEG;LUBRIFICANTE;2025-09-16;6,0;117,6
2;477815;69434;LOSARTANA 100MG 30COM GEN LEG;MEL/PROPOLIS;2025-09-16;6,0;117,6
2;477815;92452;DROSPIRENONA+ETINIL 3MG+0,03MG 21COM LEG;CAIXA TERMICA;2025-09-16;1,0;7,38
2;477815;113786;OMENAX (OMEPRAZOL) 20MG 56CAP;PRODUTO COM PMC;2025-09-16;1,0;4,16
2;477815;128949;VASELINA HID GELEIA VASEMAX 25G;LUBRIFICANTE;2025-09-16;1,0;2,59
2;477815;128949;VASELINA HID GELEIA VASEMAX 25G;CAIXA TERMICA;2025-09-16;1,0;2,59
2;477815;128949;VASELINA HID GELEIA VASEMAX 25G;OLEO/LOC CORPORAL;2025-09-16;1,0;2,59
2;477815;139054;ALBENDAZOL 400MG 1COM GEN GMD;CAIXA TERMICA;2025-09-16;1,0;1,49
2;477815;139054;ALBENDAZOL 400MG 1COM GEN GMD;MEL/PROPOLIS;2025-09-16;1,0;1,49
2;477815;139054;ALBENDAZOL 400MG 1COM GEN GMD;OLEO/LOC CORPORAL;2025-09-16;1,0;1,49
2;477815;140899;SECNIDAZOL 1000MG 2COM GEN GLB;MEL/PROPOLIS;2025-09-16;1,0;1,98
2;477815;142006;OLEO MINERAL 100ML UNIPHAR;PRODUTO COM PMC;2025-09-16;1,0;3,86
2;477815;142006;OLEO MINERAL 100ML UNIPHAR;LUBRIFICANTE;2025-09-16;1,0;3,86
2;477815;157000;DESLORATADINA 5MG 10COM GEN CIFARMA;PRODUTO COM PMC;2025-09-16;1,0;4,19
2;477815;157254;DEXCLORFENIRAMINA+BETA 20COM GEN CIF;PRODUTO COM PMC;2025-09-16;1,0;3,96
2;477816;2062;CANDITRAT (NISTATINA)100.000UI/ML50ML+CP;PRODUTO COM PMC;2025-09-16;20,0;87,28
2;477816;143790;ESPIRONOLACTONA 25MG 30COM GEN GEO;CAIXA TERMICA;2025-09-16;1,0;8,31
2;477816;147821;AMBROXOL XPE PED 15MG/5ML 120ML GEN EMS;CAIXA TERMICA;2025-09-16;3,0;20,88
2;477816;147859;TANSULOSINA 0,4MG 20CAP LP GEN EMS;PRODUTO COM PMC;2025-09-16;6,0;130,48
2;477816;147859;TANSULOSINA 0,4MG 20CAP LP GEN EMS;LUBRIFICANTE;2025-09-16;6,0;130,48
2;477816;147859;TANSULOSINA 0,4MG 20CAP LP GEN EMS;OLEO/LOC CORPORAL;2025-09-16;6,0;130,48
2;477816;148591;OMEPRAZOL 20MG 56CAP GEN GEO;LUBRIFICANTE;2025-09-16;32,0;137,99
2;477816;155009;SEAKALM (PASSIFLORA INCARN) 600MG 30COM;PRODUTO SEM PMC;2025-09-16;6,0;152,34
2;477816;155232;GESTODENO+ETINILESTRADIOL 72COM GEN SDZ;CAIXA TERMICA;2025-09-16;84,0;3136,89
2;477818;30139;PYVERM (PIRVINIO) 100MG 6COM;PRODUTO COM PMC;2025-09-16;15,0;380,91
2;477832;155676;SH HUGGIES KIDS SUAVE 360ML;AUTOTESTE COVID;2025-09-16;6,0;65,46
2;477834;48372;VERTIZAN (FLUNARIZINA) 10MG 50COM;PRODUTO COM PMC;2025-09-16;5,0;23,92
2;477834;127845;GEL LUB RILEX TRADICIONAL 3UND;MEL/PROPOLIS;2025-09-16;2,0;3,92
2;477834;142143;ACECLOFENACO 100MG 12COM GEN ZYDUS;PRODUTO COM PMC;2025-09-16;2,0;6,8
2;477834;142143;ACECLOFENACO 100MG 12COM GEN ZYDUS;CAIXA TERMICA;2025-09-16;2,0;6,8
2;477834;148846;PREDNISONA 20MG 20COM GEN GLB;MEL/PROPOLIS;2025-09-16;2,0;9,62
2;477834;149947;CLONAZEPAM 2MG 30COM (B1) GEN PRATI;OLEO/LOC CORPORAL;2025-09-16;13,0;50,02
2;477834;154130;NORMOLAX (LACTULOSE)667MG/L AMEIXA 120ML;CORPO;2025-09-16;1,0;8,63
2;477835;141297;NIMESULIDA 100MG 12COM GEN VITAMEDIC;MEL/PROPOLIS;2025-09-16;180,0;311,71
2;477846;154702;MINI MAM MBITA 50ML M MB-2361-01-M;ACESSORIOS;2025-09-16;1,0;7,58
2;477850;55310;HELMIZOL (METRONIDAZOL) 250MG 20COM;PRODUTO COM PMC;2025-09-16;23,0;66,32
2;477888;19720;TORSILAX (PARAC+CARIS+DICL+CAF) 30COM;PRODUTO COM PMC;2025-09-16;140,0;1126,39
2;477918;81302;GLIMEPIRIDA 4MG 30COM GEN LEG;PRODUTO COM PMC;2025-09-16;50,0;428,85
2;477918;81302;GLIMEPIRIDA 4MG 30COM GEN LEG;LUBRIFICANTE;2025-09-16;50,0;428,85
2;477918;90182;CICLOBENZAPRINA 5MG 30COM GEN LEG;LUBRIFICANTE;2025-09-16;5,0;29,5
2;477918;102849;TIBOLONA ADUL 2,5MG 30COM GEN LEG;CAIXA TERMICA;2025-09-16;25,0;397,3
2;477918;117099;VALSARTANA 80MG 30COM GEN NVQ;PRODUTO COM PMC;2025-09-16;24,0;255,43
2;477918;117099;VALSARTANA 80MG 30COM GEN NVQ;LUBRIFICANTE;2025-09-16;24,0;255,43
2;477918;117099;VALSARTANA 80MG 30COM GEN NVQ;OLEO/LOC CORPORAL;2025-09-16;24,0;255,43
2;477918;140856;OMEPRAZOL 20MG 14COM GEN MULTIL;PRODUTO COM PMC;2025-09-16;1,0;1,09
2;477918;141244;BIOSUPRA OMEGA 3 1000MG 120CAP;OMEGAS;2025-09-16;3,0;31,25
2;477918;141365;CALCIO E VIT D3 60CAP GLB;VITAMINAS/MINERAIS;2025-09-16;94,0;799,0
2;488713;148024;DICLOFENACO POT 50MG 10COM GEN EMS;PRODUTO COM PMC;2025-10-31;60,0;408,24
2;488733;124036;PREGABALINA 150MG 30CAP (C1) GEN TB;LUBRIFICANTE;2025-10-31;40,0;298,76
2;488740;248;ATADURA CREP 08CMX1,8M MAXPRESS 1UN CREM;DESCARTAVEIS;2025-10-31;792,0;1971,7
2;488741;117897;CICLOBENZAPRINA 10MG 15COM GEN NVQ;CAIXA TERMICA;2025-10-31;44,0;187,73
2;488782;142691;PROPAFENONA 300MG 30COM GEN PRATI;PRODUTO COM PMC;2025-10-31;3,0;62,56
2;488782;143576;DIPIRONA SOD 500MG 20COM GEN PRATI;OLEO/LOC CORPORAL;2025-10-31;2,0;8,35
2;488782;147940;ENALAPRIL 5MG 30COM GEN EMS;MEL/PROPOLIS;2025-10-31;48,0;135,39
2;488803;138926;PREGABALINA 75MG 30CAP (C1) GEN TB;LUBRIFICANTE;2025-10-31;37,0;191,2
2;488803;138926;PREGABALINA 75MG 30CAP (C1) GEN TB;CAIXA TERMICA;2025-10-31;37,0;191,2
2;488815;152740;LEVOCETIRIZINA 5MG 10COM GEN EMS;PRODUTO COM PMC;2025-10-31;48,0;711,63
2;488815;152740;LEVOCETIRIZINA 5MG 10COM GEN EMS;CAIXA TERMICA;2025-10-31;48,0;711,63
2;488815;152740;LEVOCETIRIZINA 5MG 10COM GEN EMS;OLEO/LOC CORPORAL;2025-10-31;48,0;711,63
2;488818;144112;ORLISTATE 120MG 21CAP GEN PRATI;CAIXA TERMICA;2025-10-31;3,0;52,19
2;488818;144112;ORLISTATE 120MG 21CAP GEN PRATI;MEL/PROPOLIS;2025-10-31;3,0;52,19
2;488913;145777;GEL LUB RILEX TRADICIONAL TOY 100G;PRODUTO COM PMC;2025-10-31;12,0;127,47
2;493540;147898;GLICLAZIDA 30MG 30COM LP GEN EMS;MEL/PROPOLIS;2025-11-20;1,0;8,68
2;499803;150353;NEXFLEN (NAPROXENO) 550MG 10COM REV;PRODUTO COM PMC;2025-12-17;3,0;26,52
2;499806;148071;PENTOXIFILINA 400MG 30COM GEN EMS;OLEO/LOC CORPORAL;2025-12-17;48,0;2211,19
2;499828;146044;ROSUVASTATINA CALCICA 10MG 30COM GEN NQ;LUBRIFICANTE;2025-12-17;1,0;5,28
2;499828;146044;ROSUVASTATINA CALCICA 10MG 30COM GEN NQ;CAIXA TERMICA;2025-12-17;1,0;5,28
2;499832;142583;AMPICILINA 500MG 21CAP GEN PRATI;PRODUTO COM PMC;2025-12-17;2,0;17,06
2;499832;142583;AMPICILINA 500MG 21CAP GEN PRATI;OLEO/LOC CORPORAL;2025-12-17;2,0;17,06
2;499879;147987;TIOCONAZOL+TINIDAZOL CR VAG 35G 7APL EMS;MEL/PROPOLIS;2025-12-17;1,0;14,59
2;499969;142670;DEXCLORFENIRAMINA+BETA XPE 120ML GEN PRA;CAIXA TERMICA;2025-12-18;52,0;182,81
2;499969;142670;DEXCLORFENIRAMINA+BETA XPE 120ML GEN PRA;OLEO/LOC CORPORAL;2025-12-18;52,0;182,81
2;499971;139900;PANTOPRAZOL SOD 40MG 42COM GEN BIOS;PRODUTO COM PMC;2025-12-18;3,0;26,04
2;499973;148029;GLICLAZIDA 60MG 30COM LP GEN EMS;CAIXA TERMICA;2025-12-18;1,0;21,88
2;499978;100471;AMOXICILINA 500MG 21CAP GEN GMD;LUBRIFICANTE;2025-12-18;1,0;7,49
2;499978;100471;AMOXICILINA 500MG 21CAP GEN GMD;MEL/PROPOLIS;2025-12-18;1,0;7,49
2;499979;79073;DRENOGRIP (DIP+CAF+CLORF) 6X20 120COM;PRODUTO COM PMC;2025-12-18;2,0;29,11
2;500063;146594;GLIMEPIRIDA 4MG 30COM GEN PRATI;OLEO/LOC CORPORAL;2025-12-18;1,0;5,1
2;500064;142687;DESLORATADINA XPE 0,5MG/ML 100ML GEN PR*;CAIXA TERMICA;2025-12-18;6,0;46,53
2;500077;993584;BICO MAM FLUXO SUP RAPIDO+6M C/2 BI00520;CREME ASSADURAS;2025-12-18;6,0;117,09
2;500083;158306;FUROSEMIDA 40MG 30COM GEN PRATI;LUBRIFICANTE;2025-12-18;5,0;9,9
2;500085;103896;AMBROL (AMBROXOL) PED 15MG FRAMB 100ML;PRODUTO COM PMC;2025-12-18;1,0;4,35
2;500114;148045;DOMPERIDONA 10MG 60COM GEN EMS;LUBRIFICANTE;2025-12-18;1,0;6,68
2;500116;140858;OMEPRAZOL 20MG 56CAP  GEN NVQ;LUBRIFICANTE;2025-12-18;1,0;4,17
