CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_SAIDA;QTD_SAIDA;VLR_SAIDA
3;775596;132042;OLEO PAIXAO CORP AMEND TENTADORA 200ML;OLEO/LOC CORPORAL;2025-03-14;1,0;12,75
3;775606;157767;EVORA INTEGRAL FRUTAS VERMELHAS 300G;PRE/POS TREINO;2025-03-14;48,0;848,98
3;775616;145192;CD MONANGE BOOST CRECIMENTO 325ML;BANDAGEM/FITA;2025-03-14;1,0;6,12
3;776684;153310;SH ALYNE 1L OLEO DE ARGAN;BANDAGEM/FITA;2025-03-18;7,0;68,02
3;778206;125599;BERMUDA TERMICA PRETA M BC0192-B*;ORTOPEDICOS;2025-03-22;8,0;534,15
3;778210;126977;DES ROLLON GB FEM BLUE 50ML;DESODORANTE;2025-03-22;10,0;48,22
3;778211;154350;PENTE AFRO HORA DO BLEC 7201-00      ;ACESSORIOS;2025-03-22;2,0;13,71
3;778219;125925;ORT PUNHO TALA BILATERAL BEG G  BC0656;ANTISSEPTICO;2025-03-22;1,0;28,13
3;778222;138924;FRALDA HUGG TRP PROT JB XXG22UND;FRALDAS;2025-03-22;12,0;248,69
3;778226;146063;LAVANDA TX BARUEL 400ML ;MEDIDORES DE PRESSAO;2025-03-22;2,0;38,38
3;781087;125357;TIPOIA EM TIRAS BC0069-TI;ORTOPEDICOS;2025-04-02;4,0;74,4
3;794080;141162;TOALHAS UMED MILI HIG INTIMA 16UND;LENCOS UMEDECIDOS;2025-05-26;15,0;26,64
3;794080;141629;CH JOY SIL O T2 5115-01 AZUL BL ;CHUPETAS;2025-05-26;32,0;104,96
3;794080;147493;CH MAM NIGHT 0-6M NTR CH22213;CHUPETAS;2025-05-26;1,0;15,22
3;794080;152455;FRALDA CALCA HIPOPO CONFORT BAG XXG 48UN;FRALDAS;2025-05-26;55,0;2041,67
3;794123;145397;NYLOOKS GEL COND GAR FAT4 AZUL 240G;MODELADOR DE CABELO;2025-05-26;1,0;4,38
3;801145;141533;C&B PROT SOL AERO FPS50 200ML;BRONZEADOR / PROTETOR;2025-06-24;2,0;69,03
3;801148;133379;TOALHAS UMED HUGGIES MAX CLEAN 48UN;MASCULINO;2025-06-24;6,0;65,19
3;801151;130222;DES CORP PIMENT ORIGINAL100ML;TESTES DE GRAVIDEZ;2025-06-24;12,0;326,24
3;801156;133244;SH HUGGIES EXTRA SUAVE L400P350ML;MEDIDORES DE PRESSAO;2025-06-24;36,0;653,02
3;803278;133633;REMOVEDOR ESMALTE ALYNE S/ACET MOR 100ML;UMIDIFICADOR;2025-07-01;17,0;54,61
3;803307;992427;BICO MAM 3 FLUXO RAPIDO +4M BI00310;BICO;2025-07-01;1,0;12,63
3;803312;134357;SH ALYNE NEUTRO MEL+CHA VERDE 350ML;LINHA CAPILAR;2025-07-01;11,0;50,15
3;803340;144390;ESM CR RISQ MM MOLET E SALTO BL 8ML;TERMICA;2025-07-01;14,0;43,97
3;803341;148989;ESM CR RISQ MPOUPE MQUEM MEDERA BL 8ML;TERMICA;2025-07-01;160,0;502,36
3;803343;153551;ESM CR RISQ MENTA.LIZA CL 8ML;TERMICA;2025-07-01;1,0;2,86
3;803393;135749;MORDEDOR MAOZINHA SPECIAL 7045 AZUL BL;ESPATULA;2025-07-01;1,0;4,48
3;803407;154871;BOZZANO SH ANTICASPA MENTOL 3X1 200ML;BANDAGEM/FITA;2025-07-01;1,0;8,21
3;803817;154228;MAMAD OCEANO 70ML ORT 2262-01-M;ACESSORIOS;2025-07-03;2,0;16,94
3;805117;129002;SH XUXINHA BARUEL CAMOMILA 120ML;AUTOTESTE COVID;2025-07-09;6,0;32,25
3;807130;135023;TALCO CR GIOVANNA BABY INF GIBY 120ML;TALCO;2025-07-17;1,0;7,67
3;824927;146763;TENYS PE BARUEL AERO S/PERFUME 110G;ANTISSEPTICO;2025-09-23;1,0;11,57
3;826877;149707;PENTE AFRO DENTES ESTREITOS 9892;;2025-09-29;1,0;5,46
3;826884;153749;MERCHANDISING DENTALCLEAN EXPOSITOR BRIT;BRINDES;2025-09-29;2,0;0,02
3;826884;155049;DISPLAY INSTITUCIONAL DE BALCAO;BRINDES;2025-09-29;1,0;98,91
3;826884;155443;EXPOSITOR PLASTICO AZUL INSTITUCIONAL;BRINDES;2025-09-29;1,0;226,13
3;826884;157599;SANDUICHEIRA MONDIAL ULTRA S13 PT 220V;BRINDES;2025-09-29;2,0;149,11
3;826931;140414;NUTRIWHEY BAUNILHA POTE 900G;PRE/POS TREINO;2025-09-29;5,0;274,38
3;826932;149755;MAMAD MAM EASY ACTIVE SET 2X270+330ML NT;TALCO;2025-09-29;3,0;137,51
3;827279;146141;BRONZEADOR ALYNE FPS6 100ML;BRONZEADOR/PROTETOR SOLAR;2025-09-30;17,0;214,22
3;827401;147036;FRALDA HIPOPO SHORT JUMBINHO XXG14UN;FRALDAS;2025-09-30;11,0;153,87
3;827401;151182;DES AERO GB 72HRS SILVER 150ML;VITAMINAS/MINERAIS;2025-09-30;10,0;69,46
3;827401;153316;SH ALYNE 1L OLEO DE COCO;BANDAGEM/FITA;2025-09-30;12,0;118,91
3;827404;155154;ESM CR A COR DA MODA XODO BL 7,5ML;PED./MANICURE;2025-09-30;2,0;6,13
3;827409;154246;CR ASSADURAS HUGGIES 30G;CREME ASSADURAS;2025-09-30;126,0;1370,78
3;827409;154391;BCAA BLACK WOD 2.1.1 100CAP;PRE/POS TREINO;2025-09-30;84,0;1992,47
3;827409;155269;CR PENT HUGGIES KIDS NUTRICAO 360ML;HIGIENE INFANTIL;2025-09-30;48,0;590,35
3;827409;155823;SH A SECO ABOVE C/COLORAC CAST CLA 150ML;SHAMPOO;2025-09-30;10,0;118,04
3;827410;155190;PENTE FINO ESSENCIAL LANOSSI;PENTES/ESCOVAS;2025-09-30;26,0;206,68
3;827410;157324;ANDADOR DESMONTAVEL B061546;ANTISSEPTICO;2025-09-30;1,0;99,99
3;827410;158545;TRIO BRIGADEIRO 20G C/12;PROTEINAS;2025-09-30;20,0;260,03
3;827411;154724;ABS PARA SEIOS 7224-01 LOLLY;DESCARTAVEIS;2025-09-30;78,0;928,66
3;827411;154724;ABS PARA SEIOS 7224-01 LOLLY;MASCULINO;2025-09-30;13,0;154,78
3;827415;152811;PIRANHA METAL M GOLD 1UND LANOSSI;MATERIAIS DE EXPEDIENTE;2025-09-30;2,0;16,04
3;827756;992503;MAM ESC D CABO LONGO AZ CO30311;XAROPES;2025-10-01;2,0;35,45
3;827757;155812;GRAMPO N5 LOIRO C/50UND LANOSSI;MATERIAIS DE EXPEDIENTE;2025-10-01;6,0;33,69
3;827767;134499;DES AERO GB 48HRS FEM CANDY 150ML;DESODORANTE;2025-10-01;16,0;115,0
3;827767;134499;DES AERO GB 48HRS FEM CANDY 150ML;VITAMINAS/MINERAIS;2025-10-01;16,0;115,0
3;827767;143700;DES AERO GB 48HRS MEN URBAN 150ML;VITAMINAS/MINERAIS;2025-10-01;24,0;177,51
3;827772;154722;HASTES FLEXIVEIS HASTY BABY 7181-01;DESCARTAVEIS;2025-10-01;288,0;1327,87
3;827860;152263;KIT MINIONS (SH 250ML+CD 230ML);HIGIENE INFANTIL;2025-10-01;5,0;80,69
3;827860;152263;KIT MINIONS (SH 250ML+CD 230ML);MEDIDORES DE PRESSAO;2025-10-01;5,0;80,69
3;827863;152308;MAMAD BIG STAR 330ML SIL RN12765-01-N   ;ACESSORIOS;2025-10-01;5,0;89,38
3;827868;149859;AP BARB PERSON RECAR CALIBER5 -1013;BARBEARIA;2025-10-01;1,0;17,27
3;828085;993700;ESCOVA MODELADORA DE CABELOS;BRINDES;2025-10-02;7,0;768,42
3;828087;152662;EXPOSITOR DC CESTO OFERTA PEQUENO B;BRINDES;2025-10-02;1,0;95,88
3;828087;154523;COPO MICKEY 320ML;BRINDES;2025-10-02;46,0;148,04
3;828087;155115;DISPLAY ILOLLYYOU 36G C/PRECIF;BRINDES;2025-10-02;1,0;446,9
3;828087;155271;AROMATIZADOR DE AMBIENTE CH BEBE 300ML;LIQUIDO;2025-10-02;24,0;467,73
3;828087;156766;PATINETE INFANTIL AZ 3RODAS C LUZ RF2994;BRINDES;2025-10-02;2,0;78,39
3;828088;153298;CH MAM ORIG BORR 6+M AZ C/2 CH11321;ALGODAO;2025-10-02;1,0;28,84
3;828089;140494;HASTES FLEX CARTUCHO 150UN COTTONBABY ;DESCARTAVEIS;2025-10-02;18,0;48,84
3;828089;145144;ABS LADYSOFT NORMAL SUAVE C/A 8UND;ABSORVENTES;2025-10-02;22,0;39,96
3;828089;155164;VERNIZ PARTICULAS RAD PT DE LUZ BL7,5ML;PED./MANICURE;2025-10-02;15,0;53,23
3;828095;129009;TENYS PE BARUEL AERO ORIGINAL 110G;ANTISSEPTICO;2025-10-02;4,0;50,38
3;828095;129009;TENYS PE BARUEL AERO ORIGINAL 110G;ORTOPEDICOS;2025-10-02;8,0;100,76
3;828095;157524;REPELENTE ABOVE KIDS LOCAO 100ML;OXIMETROS;2025-10-02;1,0;13,11
3;828095;159383;MORDEDOR SILICONE GIRAFFY 7703-01;OMEGAS;2025-10-02;2,0;21,01
3;828096;152307;MAMAD BIG STAR 330ML SIL RM 12765-01-M  ;MAMADEIRAS;2025-10-02;1,0;17,84
3;828104;141714;WELLA SOFT COLOR BORGONHA 46;COLORACAO;2025-10-02;41,0;682,86
3;828104;152408;COL CHEIRINHO DE BEBE LAVANDITA 210ML;MEDIDORES DE PRESSAO;2025-10-02;10,0;169,12
3;828104;154246;CR ASSADURAS HUGGIES 30G;BICO;2025-10-02;2,0;21,75
3;828105;141028;BOZZANO ESP BARBA PELE SENSIVEL 190G;GEL CAPILAR;2025-10-02;8,0;96,54
3;828105;148529;ED BITUFO COCORICO 1UND;TIRAS REAGENTES;2025-10-02;7,0;49,83
3;828105;148538;FIO D SANIFILL 125M LV+PG MENOS  ;TIRAS REAGENTES;2025-10-02;5,0;27,95
3;828105;148539;ESC D SANIFILL DEEP CLEAN 3UND;ORAL CARE;2025-10-02;24,0;300,28
3;828105;148539;ESC D SANIFILL DEEP CLEAN 3UND;TIRAS REAGENTES;2025-10-02;8,0;100,09
3;828106;155403;ESPUMA DE BARBA ABOVE 150ML/145G;BARBEARIA;2025-10-02;2,0;14,05
3;828106;992464;CH MAM AIR NIGHT 6+AZ CH51311;ALGODAO;2025-10-02;18,0;328,8
3;828109;127179;ESC D CLEAN INF MARINE MACIA;MASSAGEM;2025-10-02;5,0;42,65
3;828109;134698;ESC D CLEAN ADT VIAGEM MACIA;ESCOVAS DENTAIS;2025-10-02;5,0;17,02
3;828109;134698;ESC D CLEAN ADT VIAGEM MACIA;MASSAGEM;2025-10-02;5,0;17,02
3;828109;155607;DES INTIMO ABOVE SPRAY 100ML;DESODORANTE;2025-10-02;1,0;16,09
3;828111;149725;OLEO PAIXAO FLOR DE BAUNILHA 100ML;CAIXA TERMICA;2025-10-02;1,0;7,16
3;828113;147185;CH MAM CONFORT 0-2M AZUL C/2UND;CHUPETAS;2025-10-02;1,0;29,15
3;828114;148273;DEO COL PETUNIA LADY VIP 100ML;BELEZA;2025-10-02;8,0;217,76
3;828114;148273;DEO COL PETUNIA LADY VIP 100ML;FEMININO;2025-10-02;8,0;217,76
3;828115;151995;DEO COL ALYNE CONEX PARIS MAMYS 250ML;AGUA DE COLONIA;2025-10-02;3,0;32,21
3;828115;151995;DEO COL ALYNE CONEX PARIS MAMYS 250ML;INALADORES;2025-10-02;3,0;32,21
3;828115;154470;PROMOPACK MIX FRUIT (SH+COND)2X300ML;LINHA CAPILAR;2025-10-02;93,0;788,82
3;828115;154472;PROMOPACK VITAMINA C (SH+COND)2X300ML;LINHA CAPILAR;2025-10-02;600,0;5089,19
3;828115;157543;PROT SOLAR ABOVE FPS50 CORPO E ROSTO 50G;BRONZEADOR/PROTETOR SOLAR;2025-10-02;6,0;61,52
3;828264;138822;KIT MAM TIP 240,80,50 R 3470-01-M;TALCO;2025-10-02;12,0;207,85
3;828264;156112;FRALDA HIPOPO BABY HIPER XG 50UND;FRALDAS;2025-10-02;7,0;224,51
3;828266;150351;ESPATULA UNHA 2 PONTAS 1UND LANOSSI;OMEGAS;2025-10-02;120,0;683,71
3;828267;131954;CR TRAT SK MANTEIGA KARITE 1KG;BANDAGEM/FITA;2025-10-02;18,0;136,99
3;828267;148330;CH MAM ORIG 0-6M NEUTRA CH20213;ALGODAO;2025-10-02;5,0;58,44
3;829358;156072;PROT DIARIO POISE ESCAP URINA LONGO 14UN;PROTEINAS;2025-10-08;30,0;181,73
3;829469;133128;PALINETES YORK ECO FLUFFY 75UND;PROTEINAS;2025-10-08;120,0;245,7
3;829469;133128;PALINETES YORK ECO FLUFFY 75UND;MASCULINO;2025-10-08;60,0;122,85
3;829469;149718;KOLESTON KIT CASTANHO CRESP 415 NOITE IL;COLORACAO;2025-10-08;12,0;169,36
3;829469;151083;SH ALYNE MEN URBANO 350ML;BANDAGEM/FITA;2025-10-08;12,0;56,04
3;829469;153552;ESM CR RISQ EUSOU ESS GLAM TDO CL 8ML;PED./MANICURE;2025-10-08;292,0;885,14
3;829469;153552;ESM CR RISQ EUSOU ESS GLAM TDO CL 8ML;TERMICA;2025-10-08;292,0;885,14
3;829469;154392;WHEY PROT 100%ISOLAT BAUN DISP 10SAC 30G;SABONETE LIQUIDO;2025-10-08;12,0;713,55
3;829469;154438;SAB LIQ SNOOPY BABY GTS CAMOMILA 200ML;SABONETE LIQUIDO;2025-10-08;24,0;157,67
3;846767;125269;ESM CR RISQ ASTRAL BL 8ML;NEBULIZADORES;2025-12-18;50,0;161,15
3;847683;159601;PROT SOLAR 14%MIX+5%NIAC FPS40 PS01 40ML;TRONINHO;2025-12-22;52,0;1353,06
3;847686;149964;FRALDA GER CONF MASTER JUMBO G 20UND;FRALDAS;2025-12-22;26,0;744,8
3;847686;159602;KIT TRIO ANTIACNE NC-10 + MIX-01 + AM-10;CUIDADOS COM A PELE;2025-12-22;7,0;849,98
3;847687;127122;COTOVELEIRA ELAST M PTO BC0660;ORTOPEDICOS;2025-12-22;18,0;389,59
3;847687;146931;OFF! FAMILY REPELENTE LOCAO 200ML;REPELENTES;2025-12-22;149,0;1559,35
3;847687;146931;OFF! FAMILY REPELENTE LOCAO 200ML;OXIMETROS;2025-12-22;149,0;1559,35
3;847689;156754;PARFUM FEMININO ESCANDALOSA 15ML AMAKHA;MEDIDORES DE GLICEMIA;2025-12-22;4,0;60,14
7;1004418;150567;TOALHA DE PAPEL SNOB HIPER FOLH DUPL 2UN;MASCULINO;2025-01-21;2,0;10,7
7;1004735;136622;FRALDA GER CONF MASTER REG M8UND;FRALDAS;2025-01-22;12,0;139,0
7;1005049;102040;ESOMEPRAZOL MAGNESICO 20MG 28COM GEN GMD;PRODUTO COM PMC;2025-01-23;1,0;22,72
7;1005049;139882;AZITROMICINA SUSP 600MG 15ML GEN PHARL;PRODUTO COM PMC;2025-01-23;11,0;131,4
7;1005051;133380;TOALHAS UMED HUGGIES DS SUP CARE 48UN;PROTEINAS;2025-01-23;2,0;17,57
7;1005603;105554;RESFENOL (PARAC+CLORF+FENIL) 20CAP;PRODUTO COM PMC;2025-01-27;50,0;338,53
7;1005603;141872;FLORABAC 12CAP;ENZIMAS/PROBIOTICOS;2025-01-27;8,0;139,38
7;1005603;145691;PROTEFIGAN SM 100MG 30COM;PRODUTO SEM PMC;2025-01-27;11,0;272,38
7;1005603;151757;KIT HELIODERM DERMO FAC FPS50COR+SAB LIQ;BRONZEADOR / PROTETOR;2025-01-27;1,0;20,05
7;1005603;151934;HELIODERM DERMO FACIAL FPS70 BEGE CLA50G;BRONZEADOR / PROTETOR;2025-01-27;1,0;17,47
7;1005607;140515;FRALDA HIPOPO MEGA XXG 50UND*;FRALDAS;2025-01-27;22,0;776,33
7;1005620;154202;PAMPERS LOC HID CORPO GIRASSOL 200ML;HIGIENE INFANTIL;2025-01-27;1,0;7,44
7;1005788;145504;DIMEFTAL (SIMETICONA) 75MG/ML 15ML;PRODUTO SEM PMC;2025-01-28;2,0;5,78
7;1006408;79812;EQUILIBRISSE (PASSIFLORA) 420MG 10COM;PRODUTO COM PMC;2025-01-30;1,0;7,46
7;1006408;148378;FLUCONAZOL 150MG 2CAP GEN VITAMEDIC;OLEO/LOC CORPORAL;2025-01-30;23,0;43,24
7;1006409;110370;ORLISTATE 120MG 84CAP GEN NQ;PRODUTO COM PMC;2025-01-30;21,0;2698,17
7;1006411;992436;CH MAM ORIG 0-6M VERDE CH20211;CHUPETAS;2025-01-30;6,0;60,36
7;1006716;140982;ESCITALOPRAM 20MG/ML 15ML (C1) GEN GEO;LUBRIFICANTE;2025-01-31;12,0;228,06
7;1006718;82538;ACEBROFILINA XPE ADT 120ML GEN NQ;PRODUTO COM PMC;2025-01-31;6,0;69,74
7;1006718;151230;APIXABANA 2,5MG 20COM GEN NQ;MEL/PROPOLIS;2025-01-31;1,0;26,64
7;1007223;140364;SERTRALINA 50MG 30COM (C1) GEN GEO;LUBRIFICANTE;2025-02-04;60,0;367,14
7;1007223;140364;SERTRALINA 50MG 30COM (C1) GEN GEO;CAIXA TERMICA;2025-02-04;60,0;367,14
7;1007415;108197;GROW VIT BB (SUPL VIT MIN) 20ML;PRODUTO COM PMC;2025-02-05;3,0;70,5
7;1007700;142006;OLEO MINERAL 100ML UNIPHAR;CAIXA TERMICA;2025-02-06;23,0;91,12
7;1007929;136635;FRALDA HIPOPO ECON PACOTE G 46UND;FRALDAS;2025-02-07;12,0;292,74
7;1007933;136635;FRALDA HIPOPO ECON PACOTE G 46UND;FRALDAS;2025-02-07;12,0;292,74
7;1008220;76520;NORFLOXACINO 400MG 14COM GEN GLB;PRODUTO COM PMC;2025-02-10;1,0;6,62
7;1008220;76520;NORFLOXACINO 400MG 14COM GEN GLB;MEL/PROPOLIS;2025-02-10;1,0;6,62
7;1008220;122920;GEL LUB RILEX MENTA 3UND;OLEO/LOC CORPORAL;2025-02-10;19,0;35,48
7;1008438;84115;BROMAZEPAM 3MG 30COM (B1) GEN NQ;LUBRIFICANTE;2025-02-11;1,0;3,76
7;1008438;101265;CLOMIPRAMINA 25MG 20COM (C1) GEN GMD;LUBRIFICANTE;2025-02-11;4,0;79,9
7;1008442;145140;TOPIRAMATO 50MG 60COM (C1) GEN NVQ;CAIXA TERMICA;2025-02-11;2,0;40,97
7;1008442;148332;RISPERIDONA 1MG 30COM (C1) GEN GEO;MEL/PROPOLIS;2025-02-11;1,0;4,79
7;1009123;110;MAMAD CLEAN TPE 220ML SIL RED 2670-00-AZ;ACESSORIOS;2025-02-12;6,0;25,5
7;1009123;141241;PLESONAX (BISACODIL) 5MG 20COM;PRODUTO COM PMC;2025-02-12;2,0;4,23
7;1009123;146529;DESOGESTREL 75MCG 28COM GEN GMD;MEL/PROPOLIS;2025-02-12;3,0;19,16
7;1009167;135349;CH JOY SIL RED T2 5112-01 ROSA BL;CHUPETAS;2025-02-13;1,0;3,28
7;1009171;153628;TRAMADOL+PARAC 37,5+325MG (A2) 10COM GMD;CAIXA TERMICA;2025-02-13;10,0;110,14
7;1009171;153628;TRAMADOL+PARAC 37,5+325MG (A2) 10COM GMD;OLEO/LOC CORPORAL;2025-02-13;10,0;110,14
7;1009409;146633;ESC CAB CONDOR FROZEN OVAL 9873;ESCOVAS/PENTES;2025-02-14;1,0;9,89
7;1011307;134698;ESC D CLEAN ADT VIAGEM MACIA;MASSAGEM;2025-02-24;1,0;2,64
7;1012169;61727;TADALAFILA 20MG 2COM GEN GEO;CAIXA TERMICA;2025-02-27;3,0;7,4
7;1012176;155375;DES ANT ABOVE WOMEN PERS FIER/SAVA 150ML;DESODORANTES;2025-02-27;3,0;14,32
7;1012176;155398;DES ANT ROLLON ABOVE WOMAN CANDY 50ML;VITAMINAS/MINERAIS;2025-02-27;1,0;4,36
7;1012176;155409;KIT SH+CD ABOVE SUN RESTAURACAO325+200ML;BANDAGEM/FITA;2025-02-27;1,0;7,67
7;1012176;155818;SH A SECO ABOVE NEUTRAL 150ML/90G;SHAMPOO;2025-02-27;12,0;120,0
7;1012177;60003;REPOFLOR (SACCHAROMYCES) 200MG 4 SACHES;PRODUTO COM PMC;2025-02-27;2,0;24,86
7;1012177;65170;PANTOPRAZOL SOD 40MG 30COM GEN MEDQ;PRODUTO COM PMC;2025-02-27;2,0;12,44
7;1012177;154705;CH MBITA SIL O T2 MB-4815-01-F;CHUPETAS;2025-02-27;1,0;3,98
7;1012178;111694;DEXAMETASONA 1MG/G CR DERM 10G GEN GEO;MEL/PROPOLIS;2025-02-27;7,0;18,82
7;1012178;143077;ITRACONAZOL 100MG 15COM GEN GEO;LUBRIFICANTE;2025-02-27;3,0;46,27
7;1012179;152409;SH CHEIRINHO DE BEBE 2EM1 210ML;SHAMPOO;2025-02-27;5,0;34,37
7;1012179;152411;CPP CHEIRINHO BEBE CACHEADOS 300ML;MEDIDORES DE PRESSAO;2025-02-27;1,0;7,59
7;1012179;152430;KIT SH+CD CHEIRINHO BEBE AZUL 210ML;LINHA CAPILAR;2025-02-27;8,0;91,94
7;1012179;152430;KIT SH+CD CHEIRINHO BEBE AZUL 210ML;BANDAGEM/FITA;2025-02-27;8,0;91,94
7;1012179;152433;DES CORP KANITZ LAVANDA CLASSIC 200ML;AGUA DE COLONIA;2025-02-27;5,0;74,57
7;1012179;155019;KIT DEO MEU EU DELIC+LOCAO I LOVE G.WISH;INALADORES;2025-02-27;1,0;18,8
7;1014333;135412;MORDEDOR ESTRELA C/SILIC 7041-01-F  BL*;OMEGAS;2025-03-11;1,0;4,36
7;1014333;154963;LACRIVISION 5MG/ML 10ML SOL OFT;PRODUTO SEM PMC;2025-03-11;1,0;7,34
7;1016144;139884;DOXICICLINA 100MG 15COM GEN PHARL;CAIXA TERMICA;2025-03-20;1,0;8,03
7;1016144;139884;DOXICICLINA 100MG 15COM GEN PHARL;MEL/PROPOLIS;2025-03-20;1,0;8,03
7;1023428;93319;TINIDAZOL+MICONAZOL CR VAG 40G 7APL NQ;CAIXA TERMICA;2025-04-22;4,0;44,3
7;1023428;93319;TINIDAZOL+MICONAZOL CR VAG 40G 7APL NQ;MEL/PROPOLIS;2025-04-22;4,0;44,3
7;1023430;82821;HIDROCLOROTIAZIDA 50MG 20COM GEN NQ;CAIXA TERMICA;2025-04-22;15,0;19,86
7;1023430;146344;PIROXICAM 20MG 10CAP GEN PHARL;CAIXA TERMICA;2025-04-22;2,0;6,7
7;1024940;141568;SIBUTRAMINA 15MG 30CAP (B2) GEN NVQ;OLEO/LOC CORPORAL;2025-04-29;1,0;13,09
7;1025322;146100;ANLODIPINO 5MG 30COM GEN VITAMEDIC;LUBRIFICANTE;2025-04-30;7,0;16,39
7;1025322;146100;ANLODIPINO 5MG 30COM GEN VITAMEDIC;OLEO/LOC CORPORAL;2025-04-30;7,0;16,39
7;1026632;83763;ARLIVRY (HEDERA HELIX)  100ML MEL+SER;PRODUTO COM PMC;2025-05-08;1,0;5,62
7;1026632;155081;IBUPROFENO 100MG/ML 20ML GEN VITAM;LUBRIFICANTE;2025-05-08;2,0;6,45
7;1030445;148812;DONEPEZILA 10MG 30COM (C1) GEN TORRENT;CAIXA TERMICA;2025-05-27;1,0;23,66
7;1031546;44725;AZITROPHAR (AZITROMICINA) 500MG 5COM;PRODUTO COM PMC;2025-05-30;1,0;6,07
7;1031546;100285;ACETILCISTEINA 600MG 16ENV 5G GEN GMD;PRODUTO COM PMC;2025-05-30;10,0;197,15
7;1031546;145777;GEL LUB RILEX TRADICIONAL TOY 100G;OLEO/LOC CORPORAL;2025-05-30;1,0;8,23
7;1031546;145778;GEL LUB RILEX MENTA TOY 100G;PRODUTO COM PMC;2025-05-30;12,0;97,25
7;1031546;145778;GEL LUB RILEX MENTA TOY 100G;LUBRIFICANTE;2025-05-30;12,0;97,25
7;1031547;92738;ESPARADRAPO BRANCO 1,2CMX4,5M IMP CREMER;DESCARTAVEIS;2025-05-30;6,0;22,46
7;1032429;148278;PARACETAMOL+COD 500+30MG 24COM (C1) G NQ;CAIXA TERMICA;2025-06-04;5,0;62,35
7;1032867;61972;DIPRIN (DIPIRONA) 50MG/ML 100ML;PRODUTO COM PMC;2025-06-06;1,0;6,07
7;1032867;94684;BRONQTRAT (AMBROXOL) INF 15MG/5ML 100ML;PRODUTO COM PMC;2025-06-06;18,0;77,31
7;1032867;139826;MAMAD BIG COLOR 300ML RED 11675-01-M;MAMADEIRAS;2025-06-06;1,0;11,01
7;1032867;139826;MAMAD BIG COLOR 300ML RED 11675-01-M;ACESSORIOS;2025-06-06;1,0;11,01
7;1032867;143355;COPO CLEAN C/CANUDO 300ML 7199-00-F;ESCOVA P/UNHAS;2025-06-06;1,0;10,1
7;1032867;145843;ASPIRADOR NASAL(RESPIREBEM) 7173-01*;PROTETOR LABIAL;2025-06-06;1,0;11,78
7;1033586;81922;AZITROMICINA SUSP 900MG 22,5ML GEN NQ;MEL/PROPOLIS;2025-06-11;2,0;38,23
7;1040107;63088;CLORETO DE MAGNESIO POTE 33G FARMAX;PO;2025-07-09;2,0;9,96
7;1040107;63681;LOZEPREL (OMEPRAZOL) 20MG 56CAP;PRODUTO COM PMC;2025-07-09;6,0;25,81
7;1040831;70017;DESONIDA CR 0,5MG/G 30G GEN GLB;OLEO/LOC CORPORAL;2025-07-14;2,0;11,41
7;1040831;82988;IVERMECTINA 6MG 4COM GEN VITAMEDIC;LUBRIFICANTE;2025-07-14;2,0;10,93
7;1040831;82988;IVERMECTINA 6MG 4COM GEN VITAMEDIC;CAIXA TERMICA;2025-07-14;2,0;10,93
7;1040831;111830;ANLODIPINO 5MG 30COM GEN GEO;PRODUTO COM PMC;2025-07-14;15,0;28,4
7;1040831;111830;ANLODIPINO 5MG 30COM GEN GEO;LUBRIFICANTE;2025-07-14;15,0;28,4
7;1040831;121401;FEXOFENADINA 120MG 10COM GEN NVQ;PRODUTO COM PMC;2025-07-14;1,0;8,22
7;1040831;121401;FEXOFENADINA 120MG 10COM GEN NVQ;CAIXA TERMICA;2025-07-14;1,0;8,22
7;1040831;156256;CICLOBENZAPRINA 10MG 15COM GEN GEO;LUBRIFICANTE;2025-07-14;1,0;4,38
7;1041192;1868;APIS FRESH SPRAY MEL PROPO GENGIBRE 35ML;PRODUTO COM PMC;2025-07-15;4,0;12,59
7;1041192;8000;EXTRATO DE PROPOLIS ALCOOLICO 20ML ARTE;CAIXA TERMICA;2025-07-15;1,0;8,57
7;1041192;66923;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GLB;PRODUTO COM PMC;2025-07-15;2,0;14,5
7;1041192;66923;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GLB;LUBRIFICANTE;2025-07-15;2,0;14,5
7;1041192;66923;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GLB;OLEO/LOC CORPORAL;2025-07-15;2,0;14,5
7;1041192;79669;NEOTOSS (DROPROPIZIDA) XPE ADT 100ML;PRODUTO COM PMC;2025-07-15;10,0;77,02
7;1041192;156141;TADALAFILA 5MG 30COM GEN PHARLAB;OLEO/LOC CORPORAL;2025-07-15;3,0;19,77
7;1043273;155542;OLMESARTANA+ANLO 40MG+5MG 30COM GEN NQ;LUBRIFICANTE;2025-07-23;8,0;176,88
7;1044445;140899;SECNIDAZOL 1000MG 2COM GEN GLB;PRODUTO COM PMC;2025-07-29;399,0;1028,61
7;1044445;140899;SECNIDAZOL 1000MG 2COM GEN GLB;CAIXA TERMICA;2025-07-29;399,0;1028,61
7;1044445;140899;SECNIDAZOL 1000MG 2COM GEN GLB;OLEO/LOC CORPORAL;2025-07-29;399,0;1028,61
7;1045804;123846;QUETIAPINA 25MG 30COM (C1) GEN GEO;CAIXA TERMICA;2025-08-04;6,0;44,18
